,HS10_min,HS10_mean,HS10_max,HS20_min,HS20_mean,HS20_max,HS30_min,HS30_mean,HS30_max,HS40_min,HS40_mean,HS40_max,HS50_min,HS50_mean,HS50_max,HS60_min,HS60_mean,HS60_max,TS30_min,TS30_mean,TS30_max,id_nodo,MNDT,MXDT,MCD,CMNDT,CMXDT,litros_diarios,TA_mean,TA_max,TA_min,HA_mean,HA_max,HA_min,radiacion,precipitacion,eto,fase
2023-04-11,0.5046,0.5999555118110236,0.7892,0.558,0.6327035433070867,0.8031,0.5828,0.6615551181102363,0.8369,0.667,0.734640157480315,0.8449,0.7293,0.7436822834645669,0.7627,0.7586,0.7628696850393701,0.7697,18.68,18.89751968503937,19.18,6,41.723663330078125,41.906768798828125,0.18310546875,0.005340576171875,-0.008392333984375,28.0,16.89,23.28,11.74,0.7490000000000001,0.997,0.4705,23.41,0.0,3.69,1.0
2023-04-12,0.5401,0.6201491228070176,0.7959,0.5838,0.6489473684210527,0.8047,0.6296,0.6929890350877193,0.8417,0.7434,0.7764000000000001,0.885,0.7596,0.7945754385964912,0.8805,0.7587,0.7801377192982456,0.8079,18.87,19.218552631578948,19.62,6,41.9090576171875,41.973907470703125,0.064849853515625,0.185394287109375,0.067138671875,28.0,22.65,32.57,10.98,0.3856,0.958,0.0717,24.91,0.0,6.73,1.0
2023-04-13,0.5056,0.5234307692307693,0.5606,0.5569,0.5721526923076924,0.5992,0.5796,0.6032703846153846,0.6467,0.6622,0.7044919230769231,0.7518,0.7249,0.7683442307692308,0.8039,0.7688,0.7861642307692308,0.8008,19.62,19.765884615384614,19.93,6,41.833526611328125,41.9884033203125,0.154876708984375,-0.075531005859375,0.014495849609375,0.0,17.8,24.56,11.09,0.4814,0.9129999999999999,0.1642,22.69,0.0,4.61,1.0
2023-04-14,0.4995,0.5925904580152672,0.7851,0.5545,0.627318320610687,0.8014,0.5783,0.6538145038167938,0.8345,0.6563,0.7132145038167939,0.7982,0.7083,0.7150889312977099,0.7249,0.7549,0.7604744274809161,0.7688,19.37,19.682595419847328,20.0,6,41.857940673828125,42.048675537109375,0.19073486328125,0.0244140625,0.060272216796875,38.33333333333303,19.78,27.26,8.43,0.3443,0.9179999999999999,0.17550000000000002,23.68,0.0,5.2,1.0
2023-04-15,0.5258,0.6139935483870969,0.7945,0.5744,0.6444039426523298,0.8078,0.6082,0.6841333333333334,0.8456,0.7106,0.7685279569892473,0.8833,0.7152,0.7481921146953405,0.7915,0.7512,0.7535888888888889,0.7557,19.75,19.970035842293907,20.37,6,42.048675537109375,42.16082763671875,0.112152099609375,0.19073486328125,0.112152099609375,29.0,22.99,28.82,17.03,0.2748,0.4498,0.12359999999999999,25.88,0.0,7.46,1.0
2023-04-16,0.5074,0.5280910071942446,0.5668,0.5617,0.5783057553956835,0.6065,0.5885,0.6160579136690647,0.6602,0.6848,0.7303579136690648,0.7734,0.739,0.7698482014388489,0.7895,0.7512,0.7559046762589928,0.7596,20.25,20.408489208633092,20.56,6,42.06317138671875,42.243988037109375,0.180816650390625,0.014495849609375,0.083160400390625,0.0,15.9,21.04,9.04,0.5636,0.841,0.3039,25.03,0.0,3.96,1.0
2023-04-17,0.5023,0.6082093632958802,0.7879,0.5586,0.6424423220973783,0.8071,0.5873,0.672661797752809,0.8448,0.68,0.7521786516853933,0.8705,0.7305,0.7489595505617977,0.7752,0.748,0.749541947565543,0.7512,19.5,19.91932584269663,20.43,6,42.0677490234375,42.25314331054688,0.1853942871093821,0.00457763671875,0.009155273437507105,38.66666666666697,14.29,21.32,7.16,0.6291,0.9390000000000001,0.38409999999999994,25.07,0.0,3.77,1.0
2023-04-18,0.5495,0.6610898113207546,0.8015,0.5915,0.6830924528301886,0.8075,0.6392,0.7164739622641509,0.8445,0.7616,0.7880833962264151,0.8945,0.7729,0.8064354716981132,0.9108,0.7494,0.7835675471698113,0.8279,19.06,19.510528301886794,19.81,6,42.254669189453125,42.37521362304688,0.1205444335937571,0.186920166015625,0.1220703125,29.666666666666515,14.51,20.61,9.12,0.6418,0.878,0.3931,23.18,0.0,3.69,1.0
2023-04-19,0.5467,0.6100596153846154,0.7229,0.5663,0.6084707692307693,0.6791,0.5913,0.6458215384615384,0.7143,0.6765,0.7280215384615384,0.7703,0.742,0.7810665384615385,0.8136,0.7803,0.797061923076923,0.8132,19.0,19.27123076923077,19.62,6,42.32562255859375,42.42938232421875,0.103759765625,0.070953369140625,0.054168701171867895,1.666666666666515,15.26,21.88,8.85,0.565,0.8590000000000001,0.2614,23.9,0.0,4.03,1.0
2023-04-20,0.5243,0.612682196969697,0.7959,0.5627,0.6380117424242424,0.8072,0.5871,0.6644920454545455,0.8375,0.662,0.7290151515151515,0.8648,0.7241,0.7754117424242424,0.8423,0.7687,0.7779916666666667,0.785,18.75,19.1975,19.56,6,42.330963134765625,42.468292236328125,0.1373291015625,0.005340576171875,0.038909912109375,34.333333333333485,17.89,28.33,8.69,0.44770000000000004,0.7559999999999999,0.1705,26.0,0.0,4.44,1.0
2023-04-21,0.5482,0.6354880308880309,0.797,0.5907,0.6608760617760617,0.8086,0.6253,0.6967474903474904,0.8384,0.7248,0.765027027027027,0.8662,0.7782,0.8045328185328185,0.887,0.779,0.8005610038610039,0.829,19.31,19.645482625482625,20.0,6,42.46905517578125,42.5682373046875,0.09918212890625,0.138092041015625,0.099945068359375,24.333333333333485,17.07,25.76,9.45,0.5917,0.816,0.2873,25.7,0.0,4.53,1.0
2023-04-22,0.5171,0.5406322580645161,0.591,0.565,0.5852887096774194,0.6227,0.5867,0.6205895161290323,0.671,0.6616,0.7082879032258065,0.7522,0.7171,0.7596891129032257,0.7941,0.7739,0.7923903225806451,0.8099,19.68,19.864919354838708,20.06,6,42.514068603515625,42.675811767578125,0.1617431640625,0.045013427734375,0.107574462890625,0.0,17.75,26.49,11.28,0.6901,0.975,0.33520000000000005,20.63,0.0,3.74,1.0
2023-04-23,0.5108,0.607900352112676,0.7971,0.5624,0.6400563380281691,0.8093,0.5845,0.6665105633802817,0.8391,0.6509,0.7240764084507042,0.8577,0.6976,0.7453602112676057,0.7955,0.7604,0.7656119718309858,0.7739,19.93,20.210281690140846,20.62,6,42.52780151367188,42.712432861328125,0.1846313476562429,0.013732910156257105,0.03662109375,23.666666666666515,20.24,29.35,11.29,0.4213,0.7829999999999999,0.1242,27.01,0.0,5.14,1.0
2023-04-24,0.5364,0.6199791366906474,0.8021,0.5841,0.6521917266187051,0.8148,0.6199,0.6926446043165468,0.8461,0.7175,0.7657269784172661,0.8715,0.7568,0.7926345323741006,0.8457,0.7629,0.7709395683453237,0.781,20.43,20.690575539568343,21.0,6,42.712432861328125,42.822296142578125,0.10986328125,0.1846313476562429,0.10986328125,20.666666666666515,19.3,27.42,12.34,0.4951,0.6958,0.2733,26.48,0.0,4.78,1.0
2023-04-25,0.5369,0.613804,0.7983,0.5853,0.6474349090909091,0.8137,0.623,0.6894621818181819,0.8463,0.7193,0.7655,0.8714,0.7697,0.8004941818181818,0.848,0.7746,0.781208,0.7869,20.62,20.995854545454545,21.5,6,42.82305908203125,42.9130859375,0.09002685546875,0.110626220703125,0.090789794921875,20.0,22.8,34.43,12.71,0.4083,0.6668999999999999,0.1371,26.67,0.0,5.62,1.0
2023-04-26,0.5345,0.6170508833922262,0.8026,0.5841,0.6502109540636043,0.8153,0.619,0.6922621908127209,0.849,0.7162,0.7689190812720847,0.8732,0.7703,0.8032279151943463,0.8468,0.7781,0.7844950530035336,0.7885,21.43,21.64791519434629,21.93,6,42.91461181640625,43.0565185546875,0.14190673828125,0.091552734375,0.1434326171875,19.66666666666697,20.31,27.89,13.83,0.5913,0.945,0.2046,26.87,0.0,5.02,1.0
2023-04-27,0.5474,0.6221675090252707,0.8073,0.5973,0.6537833935018051,0.8165,0.6448,0.6998306859205776,0.852,0.7428,0.7749039711191336,0.8794,0.7852,0.8104826714801444,0.8827,0.7829,0.7976054151624549,0.8158,21.5,21.782815884476534,22.0,6,43.05728149414063,43.16256713867188,0.10528564453125,0.1426696777343821,0.1060485839843821,20.666666666666515,18.73,26.89,11.33,0.7240000000000001,0.9940000000000001,0.4061,23.3,0.0,4.14,1.0
2023-04-28,0.54,0.6218996415770609,0.8037,0.5855,0.6527071684587814,0.8139,0.6218,0.6945551971326165,0.8473,0.7202,0.7677430107526881,0.8719,0.7738,0.8046003584229391,0.8486,0.792,0.7997175627240143,0.8058,21.5,21.795089605734766,21.93,6,43.141204833984375,43.26556396484375,0.124359130859375,0.0839233398437429,0.1029968261718679,22.666666666666515,20.53,28.23,12.63,0.6033,0.992,0.33240000000000003,19.71,0.0,4.02,1.0
2023-04-29,0.5414,0.6192220640569395,0.7983,0.5885,0.651940925266904,0.8165,0.6254,0.6947313167259787,0.8514,0.7216,0.7685192170818506,0.8736,0.7726,0.8011487544483986,0.8345,0.7876,0.7929427046263345,0.7986,21.56,21.84626334519573,22.12,6,43.26708984375,43.35406494140625,0.08697509765625,0.125885009765625,0.0885009765625,23.66666666666697,25.03,34.2,17.05,0.39520000000000005,0.6959000000000001,0.158,17.77,0.0,5.78,1.0
2023-04-30,0.54,0.6194944055944056,0.7976,0.5883,0.6514594405594405,0.8191,0.6236,0.6940772727272727,0.8554,0.7199,0.7707332167832168,0.8751,0.7723,0.7974839160839161,0.8212,0.7817,0.7858118881118881,0.7909,21.81,22.097797202797203,22.31,6,43.356353759765625,43.52496337890625,0.168609619140625,0.089263916015625,0.1708984375,35.666666666666515,20.62,27.74,15.26,0.6112,0.9359999999999999,0.3762,20.7,0.0,4.12,1.0
2023-05-01,0.5463,0.624420788530466,0.8006,0.5941,0.6557297491039427,0.8206,0.6372,0.7025505376344086,0.8579,0.7399,0.7799799283154122,0.886,0.7809,0.8087394265232974,0.8525,0.7798,0.7863383512544803,0.7926,21.81,22.12928315412186,22.31,6,43.525726318359375,43.598968505859375,0.0732421875,0.16937255859375,0.074005126953125,32.333333333333485,19.78,27.5,14.05,0.71,0.992,0.39549999999999996,26.04,0.0,4.74,1.0
2023-05-02,0.5468,0.6203154929577465,0.7981,0.5945,0.6541038732394366,0.8216,0.6335,0.7000640845070423,0.8501,0.7353,0.765725,0.8009,0.7635,0.7860521126760563,0.8103,0.7761,0.784325,0.7916,21.87,22.151408450704224,22.37,6,43.598968505859375,43.68212890625,0.083160400390625,0.0732421875,0.083160400390625,29.33333333333303,19.2,29.25,12.94,0.6661,0.987,0.2725,24.6,0.0,4.92,1.0
2023-05-03,0.5458,0.6474286738351255,0.8048,0.5967,0.6716193548387097,0.8252,0.6457,0.7044813620071685,0.8659,0.7313,0.7737978494623656,0.89,0.7568,0.7939985663082437,0.8515,0.7706,0.7765992831541219,0.7819,21.62,22.016451612903225,22.31,6,43.65084838867188,43.74850463867188,0.09765625,0.051879882812507105,0.0663757324218821,42.333333333333485,18.57,25.85,12.07,0.5839,0.922,0.24100000000000002,24.16,0.0,4.47,1.0
2023-05-04,0.5492,0.6012936395759717,0.7868,0.5805,0.6033540636042403,0.6524,0.6006,0.6292042402826855,0.6726,0.6807,0.7226070671378092,0.7656,0.7389,0.7770469964664312,0.808,0.7637,0.7742431095406361,0.7817,21.43,21.750706713780918,22.06,6,43.62567138671875,43.78512573242188,0.1594543457031321,-0.025177001953132105,0.03662109375,1.666666666666515,18.79,29.02,10.55,0.5763,0.9420000000000001,0.2527,23.45,0.0,4.62,1.0
2023-05-05,0.5384,0.6124325088339222,0.8011,0.5794,0.643426148409894,0.8304,0.601,0.6715996466431096,0.8555,0.6768,0.7392787985865724,0.8771,0.7299,0.7597374558303887,0.7927,0.756,0.759425441696113,0.7637,21.31,21.731272084805653,22.0,6,43.682891845703125,43.85073852539063,0.1678466796875071,0.057220458984375,0.06561279296875,29.66666666666697,19.21,26.9,11.82,0.731,0.973,0.4108,26.96,0.0,4.79,1.0
2023-05-06,0.5364,0.615089964157706,0.7998,0.5846,0.6483197132616487,0.8232,0.6136,0.6881175627240144,0.8601,0.711,0.7713017921146953,0.8843,0.7632,0.7895759856630824,0.8108,0.7553,0.7579426523297491,0.7602,21.56,21.92415770609319,22.18,6,43.82861328125,43.932373046875,0.103759765625,0.145721435546875,0.0816345214843679,29.0,19.67,27.6,11.45,0.531,0.82,0.2403,25.16,0.0,4.87,1.0
2023-05-07,0.5459,0.618391958041958,0.8018,0.5968,0.6521454545454546,0.8245,0.6339,0.696311888111888,0.8637,0.7372,0.7812181818181818,0.8965,0.785,0.8136664335664335,0.8541,0.7597,0.7638506993006993,0.7719,21.75,22.02604895104895,22.18,6,43.93389892578125,44.099456787109375,0.165557861328125,0.10528564453125,0.167083740234375,26.33333333333303,19.19,25.78,15.1,0.6965,0.966,0.38299999999999995,18.56,0.8,3.74,1.0
2023-05-08,0.5261,0.5418375451263537,0.5754,0.5765,0.5910458483754513,0.618,0.6032,0.6300108303249098,0.6759,0.6873,0.7298270758122744,0.7769,0.7519,0.7904064981949458,0.8221,0.7603,0.7677981949458484,0.7732,21.68,21.908989169675092,22.12,6,43.87515258789063,44.1002197265625,0.2250671386718679,-0.058746337890617895,0.000762939453125,0.0,19.47,27.6,12.48,0.6848000000000001,0.96,0.32439999999999997,24.17,0.0,4.62,1.0
2023-05-09,0.5229,0.6021192857142857,0.8002,0.5758,0.6389057142857143,0.8229,0.6028,0.6733310714285714,0.8621,0.6823,0.7469485714285714,0.8622,0.7403,0.7494428571428571,0.7587,0.7538,0.7568232142857143,0.7603,21.81,22.06025,22.43,6,43.9598388671875,44.1612548828125,0.201416015625,0.0846862792968679,0.06103515625,27.0,21.09,28.96,13.6,0.7290000000000001,0.968,0.34600000000000003,25.62,0.0,5.11,1.0
2023-05-10,0.5418,0.617283038869258,0.8092,0.5926,0.6521501766784452,0.8299,0.6256,0.6939360424028269,0.8673,0.734,0.7855632508833923,0.9051,0.7577,0.7954346289752651,0.8443,0.7539,0.7572551236749117,0.7637,22.43,22.56328621908127,22.75,6,44.158966064453125,44.24822998046875,0.089263916015625,0.199127197265625,0.08697509765625,25.333333333333485,20.12,25.71,15.53,0.7120000000000001,0.961,0.3833,26.84,0.0,4.88,1.0
2023-05-11,0.5434,0.6158164335664336,0.8058,0.5934,0.6520419580419581,0.8301,0.6259,0.6941622377622378,0.867,0.7357,0.7878863636363637,0.8961,0.7985,0.8219758741258741,0.8437,0.7636,0.7655255244755245,0.7684,22.56,22.704790209790207,22.81,6,44.22991943359375,44.3291015625,0.09918212890625,0.070953369140625,0.08087158203125,25.666666666666515,19.16,24.08,14.48,0.6873,0.9490000000000001,0.4191,24.21,0.0,4.4,1.0
2023-05-12,0.5275,0.5701483754512635,0.6668,0.5804,0.593015523465704,0.6125,0.6082,0.6283776173285198,0.6628,0.7052,0.7365592057761733,0.779,0.7698,0.7974321299638989,0.823,0.7617,0.766498916967509,0.7705,22.25,22.559169675090253,22.81,6,44.17041015625,44.396240234375,0.225830078125,-0.05950927734375,0.067138671875,0.0,16.34,22.73,12.15,0.7879999999999999,0.99,0.4384,14.61,18.6,2.98,1.0
2023-05-13,0.5881,0.6843485294117647,0.8386,0.5805,0.6666209558823529,0.8236,0.6109,0.6972522058823529,0.8623,0.7062,0.7636639705882353,0.903,0.7673,0.8155919117647059,0.9258,0.7608,0.7849095588235294,0.8115,20.75,21.401029411764707,22.25,6,44.38784790039063,44.48092651367188,0.09307861328125,0.2174377441406321,0.0846862792968821,29.66666666666697,14.36,20.64,10.59,0.8109999999999999,0.992,0.42340000000000005,15.03,1.4,2.77,1.0
2023-05-14,0.5943,0.6653564102564102,0.8151,0.6132,0.6778241758241758,0.8172,0.6632,0.7203336996336996,0.85,0.751,0.7801003663003663,0.8802,0.8014,0.8263542124542124,0.9084,0.7969,0.8210809523809524,0.8629,19.81,20.455860805860805,21.0,6,44.40386962890625,44.551116943359375,0.147247314453125,0.016021728515617895,0.0701904296874929,23.666666666666515,16.71,24.34,9.36,0.6391,0.988,0.2557,20.37,0.2,4.12,1.0
2023-05-15,0.5537,0.6355968421052632,0.8058,0.598,0.6666582456140351,0.8163,0.6326,0.7058424561403509,0.8439,0.718,0.7647091228070175,0.8619,0.7727,0.8020645614035088,0.8669,0.8018,0.8176775438596491,0.8336,20.0,20.395929824561403,20.62,6,44.42599487304688,44.518310546875,0.0923156738281179,0.022125244140632105,-0.032806396484375,22.666666666666515,18.38,26.0,12.68,0.5318,0.9109999999999999,0.2014,26.62,0.0,5.43,1.0
2023-05-16,0.5347,0.5539352517985612,0.5963,0.5822,0.6020489208633093,0.6372,0.6033,0.6383057553956835,0.6882,0.67,0.7138557553956835,0.7577,0.7177,0.7583794964028777,0.7925,0.7765,0.7961352517985611,0.8145,20.25,20.452985611510794,20.68,6,44.40692138671875,44.55950927734375,0.152587890625,-0.019073486328132105,0.04119873046875,0.0,18.15,25.96,12.94,0.5096,0.929,0.1984,29.04,0.0,5.67,1.0
2023-05-17,0.5302,0.6178968421052631,0.8007,0.5814,0.6543677192982456,0.8199,0.6024,0.682879298245614,0.8516,0.6628,0.7313473684210526,0.8455,0.7071,0.7273417543859648,0.7492,0.7604,0.7672515789473684,0.7765,20.25,20.54014035087719,20.75,6,44.4908447265625,44.664794921875,0.1739501953125,0.08392333984375,0.10528564453125,23.0,17.34,22.42,11.22,0.6609999999999999,0.915,0.3713,24.79,0.0,4.32,1.0
2023-05-18,0.5613,0.6396132867132867,0.8135,0.6087,0.6716346153846154,0.8285,0.6533,0.7166157342657342,0.8598,0.7333,0.775306993006993,0.8825,0.7419,0.7828587412587413,0.8576,0.7591,0.7734440559440559,0.791,20.56,20.75506993006993,20.87,6,44.66632080078125,44.78076171875,0.11444091796875,0.17547607421875,0.115966796875,25.0,17.55,22.84,13.67,0.6171,0.868,0.3517,21.49,0.0,4.0,1.0
2023-05-19,0.5644,0.6610419014084506,0.8061,0.6095,0.6875954225352112,0.8225,0.6551,0.7314901408450705,0.8554,0.7389,0.7822876760563381,0.8665,0.7779,0.805631690140845,0.8489,0.7802,0.7897380281690141,0.7985,20.25,20.535457746478873,20.87,6,44.74871826171875,44.90283203125,0.15411376953125,0.0823974609375,0.1220703125,24.0,14.69,20.93,11.98,0.7809999999999999,0.9279999999999999,0.4399,14.57,5.33,2.91,1.0
2023-05-20,0.6254,0.7120161764705882,0.8147,0.6598,0.7253430147058824,0.8268,0.7158,0.7618738970588236,0.8567,0.768,0.7911643382352941,0.8686,0.7835,0.8086286764705882,0.8835,0.7899,0.8098242647058823,0.886,19.62,20.069375,20.37,6,44.830352783203125,44.94479370117188,0.1144409179687571,0.081634521484375,0.041961669921882105,59.66666666666697,15.31,22.78,11.03,0.7759999999999999,0.972,0.41850000000000004,20.54,2.26,3.63,1.0
2023-05-21,0.5611,0.6295357142857143,0.707,0.5978,0.6473739285714286,0.7097,0.6178,0.6769953571428571,0.7393,0.6834,0.728875,0.7681,0.7136,0.7508028571428571,0.7832,0.7575,0.7784767857142857,0.8015,19.56,19.78592857142857,20.12,6,44.8875732421875,45.00506591796875,0.11749267578125,0.057220458984375,0.060272216796867895,0.0,16.61,22.85,10.67,0.735,0.985,0.414,22.5,0.21,3.91,1.0
2023-05-22,0.5567,0.6350459363957597,0.8129,0.596,0.6620713780918728,0.8165,0.6151,0.6861742049469964,0.837,0.6753,0.7288236749116608,0.8437,0.7082,0.7420593639575972,0.7933,0.7477,0.7529332155477032,0.7575,19.75,19.929681978798587,20.12,6,44.90206909179688,45.04168701171875,0.1396179199218679,0.014495849609382105,0.03662109375,37.333333333333485,17.74,21.67,14.07,0.748,0.9670000000000001,0.5166,13.85,0.62,2.92,1.0
2023-05-23,0.5887,0.6892369337979094,0.7897,0.6296,0.7184285714285714,0.8186,0.6753,0.7615940766550523,0.8315,0.7353,0.7855459930313589,0.8236,0.7478,0.7747324041811846,0.7963,0.7502,0.764815331010453,0.7875,19.68,19.913728222996514,20.12,6,45.0157470703125,45.1927490234375,0.177001953125,0.1136779785156179,0.15106201171875,0.0,15.79,19.21,13.72,0.912,0.996,0.7,10.7,48.38,2.07,1.0
2023-05-24,0.6947,0.7128748226950354,0.7497,0.7362,0.7430234042553192,0.7523,0.7819,0.7852939716312056,0.7894,0.7955,0.8003421985815602,0.8052,0.7844,0.788549645390071,0.7925,0.7878,0.7898514184397163,0.7915,19.5,19.616702127659575,19.75,6,45.190460205078125,45.29193115234375,0.101470947265625,0.174713134765625,0.09918212890625,0.0,16.7,21.76,14.13,0.8959999999999999,0.997,0.5964,11.15,7.58,2.23,1.0
2023-05-25,0.6043,0.6795556390977443,0.731,0.6758,0.7111259398496241,0.7419,0.7398,0.7635011278195488,0.7843,0.7759,0.7869763157894737,0.7971,0.7725,0.7788665413533835,0.7852,0.7814,0.785181954887218,0.7892,19.62,19.746127819548875,20.0,6,45.14697265625,45.31634521484375,0.16937255859375,-0.043487548828125,0.0244140625,0.0,17.89,26.01,12.84,0.8029999999999999,0.995,0.3809,21.18,5.74,4.05,1.0
2023-05-26,0.6126,0.6733850533807829,0.7234,0.6942,0.7157409252669039,0.7358,0.7451,0.7615935943060498,0.7751,0.7768,0.7838302491103203,0.7905,0.7733,0.7763736654804271,0.7798,0.7824,0.7845455516014235,0.7865,19.87,20.003345195729537,20.31,6,45.31329345703125,45.387298583984375,0.074005126953125,0.16632080078125,0.070953369140625,0.0,18.69,23.65,14.7,0.815,0.99,0.5957,22.26,0.0,3.95,1.0
2023-05-27,0.5617,0.5879743682310469,0.6126,0.6611,0.6827646209386281,0.6999,0.7303,0.7484552346570398,0.7626,0.7682,0.7775696750902527,0.7843,0.764,0.7699682310469315,0.7746,0.775,0.7790220216606498,0.7827,20.18,20.34696750902527,20.43,6,45.332366943359375,45.5009765625,0.168609619140625,0.019073486328125,0.113677978515625,0.0,19.23,25.3,14.91,0.6696,0.968,0.36939999999999995,19.64,5.33,4.38,1.0
2023-05-28,0.5516,0.5952571428571428,0.7167,0.6451,0.6559668989547038,0.6644,0.7145,0.7261501742160279,0.7355,0.7596,0.7658641114982578,0.7712,0.7571,0.7617494773519163,0.7655,0.7688,0.7721306620209059,0.7753,20.25,20.361811846689896,20.5,6,45.4307861328125,45.543701171875,0.1129150390625,0.098419189453125,0.042724609375,0.0,17.26,24.33,13.64,0.8622,0.995,0.48979999999999996,15.09,15.17,3.07,1.0
2023-05-29,0.6282,0.6703677304964539,0.7116,0.6506,0.6599900709219858,0.6681,0.7137,0.7188709219858156,0.7237,0.7607,0.7635666666666666,0.7669,0.7586,0.7620737588652482,0.7649,0.7698,0.7736826241134751,0.7749,20.18,20.330390070921986,20.5,6,45.5009765625,45.729095458984375,0.228118896484375,0.0701904296875,0.185394287109375,0.0,18.51,26.23,13.75,0.779,0.997,0.3532,19.86,1.23,4.08,1.0
