,HS10_min,HS10_mean,HS10_max,HS20_min,HS20_mean,HS20_max,HS30_min,HS30_mean,HS30_max,HS40_min,HS40_mean,HS40_max,HS50_min,HS50_mean,HS50_max,HS60_min,HS60_mean,HS60_max,TS30_min,TS30_mean,TS30_max,id_nodo,MNDT,MXDT,MCD,CMNDT,CMXDT,litros_diarios,TA_mean,TA_max,TA_min,HA_mean,HA_max,HA_min,radiacion,precipitacion,eto,fase
2019-05-31,0.7625,0.78963359375,0.8472,0.8058,0.81884453125,0.8578,0.7836,0.7949875,0.8375,0.732,0.750121875,0.8192,0.8191,0.825640625,0.8404,0.8002,0.8030953125,0.8063,21.6,22.0,22.4,4,44.115,44.1475,0.03249999999999886,0.035000000000003695,0.02499999999999858,13.399999999999636,19.52,25.98,11.22,0.6031,0.8759999999999999,0.32659999999999995,29.96,0.0,5.31,2
2019-06-01,0.7603,0.7860161764705883,0.8396,0.8058,0.8191036764705882,0.8553,0.7838,0.7967463235294118,0.8387,0.7323,0.7512419117647058,0.8218,0.8207,0.8277139705882354,0.8458,0.7998,0.8039830882352942,0.8084,21.6,22.182352941176468,22.4,4,44.145,44.1775,0.03249999999999886,0.030000000000001137,0.030000000000001137,14.400000000000546,20.49,27.58,12.23,0.46399999999999997,0.8290000000000001,0.2262,30.6,0.0,5.7,2
2019-06-02,0.7499,0.7777286764705883,0.8434,0.8048,0.8180073529411764,0.8566,0.7845,0.798347794117647,0.8406,0.729,0.7497911764705882,0.8199,0.8211,0.8285132352941177,0.8432,0.8012,0.8050963235294117,0.8093,22.0,22.26029411764706,22.6,4,44.16,44.195,0.035000000000003695,0.014999999999993463,0.017499999999998295,9.399999999999636,21.31,29.44,11.76,0.4362,0.804,0.1793,30.75,0.0,5.81,2
2019-06-03,0.7448,0.7775424242424243,0.8439,0.8038,0.818375,0.8566,0.7864,0.799810606060606,0.8441,0.7295,0.7519613636363636,0.8263,0.8225,0.8300431818181817,0.8465,0.8016,0.805630303030303,0.8095,22.2,22.563636363636363,23.2,4,44.1875,44.2375,0.04999999999999716,0.02750000000000341,0.042499999999996874,14.0,21.84,29.44,13.35,0.5452,0.893,0.2483,28.48,0.0,5.5,2
2019-06-04,0.7491,0.8020941176470588,0.8512,0.8065,0.8304683823529412,0.86,0.7888,0.8146558823529412,0.8457,0.7339,0.7737595588235294,0.8288,0.8242,0.8384279411764706,0.8525,0.8037,0.815764705882353,0.8277,22.6,23.777941176470588,24.6,4,44.22,44.28,0.060000000000002274,0.03249999999999886,0.04250000000000398,71.0,21.98,30.9,14.49,0.6809000000000001,0.97,0.2977,28.67,0.0,5.77,2
2019-06-05,0.7671,0.7971985507246377,0.8434,0.8063,0.8185884057971015,0.8533,0.7867,0.8009427536231885,0.8392,0.7388,0.7600471014492753,0.8178,0.8325,0.8373442028985507,0.8472,0.816,0.8187550724637681,0.8216,23.4,23.704347826086956,24.4,4,44.26,44.32,0.060000000000002274,0.03999999999999915,0.03999999999999915,21.59999999999991,22.68,29.25,15.5,0.4415,0.9279999999999999,0.1412,27.04,0.0,6.23,2
2019-06-06,0.7456,0.7806266129032259,0.8439,0.7993,0.8142540322580645,0.8521,0.7806,0.7949217741935484,0.837,0.7299,0.7512653225806453,0.8183,0.8286,0.8334782258064516,0.8453,0.8128,0.8149129032258065,0.8177,22.4,23.111290322580647,23.6,4,44.2825,44.3325,0.05000000000000426,0.022500000000000853,0.012500000000002842,17.200000000000273,20.97,27.12,14.36,0.5440999999999999,0.909,0.2732,29.53,0.0,5.7,2
2019-06-07,0.7554,0.7846323308270676,0.8419,0.8023,0.8161706766917294,0.8556,0.7829,0.7956165413533834,0.8382,0.736,0.7537045112781955,0.8176,0.8279,0.8336917293233083,0.8456,0.8102,0.8134383458646616,0.8165,22.6,23.209022556390977,23.6,4,44.3225,44.370000000000005,0.04750000000000654,0.03999999999999915,0.03750000000000142,19.199999999999818,22.78,30.9,14.76,0.5531,0.917,0.2268,29.46,0.0,6.02,2
2019-06-08,0.7511,0.7807007692307693,0.8434,0.8021,0.8167446153846154,0.8551,0.7822,0.7966530769230769,0.8394,0.7318,0.7523730769230769,0.8213,0.8281,0.8347384615384615,0.8472,0.8095,0.8125753846153846,0.8151,23.0,23.407692307692308,23.6,4,44.345,44.3825,0.03750000000000142,0.022500000000000853,0.012499999999995737,15.800000000000182,22.02,26.66,15.63,0.555,0.6944,0.3822,28.21,0.0,5.65,2
2019-06-09,0.7516,0.7771722627737226,0.835,0.8025,0.8146379562043796,0.8536,0.7824,0.7949518248175182,0.8387,0.7299,0.749063503649635,0.8174,0.8302,0.8363635036496351,0.8477,0.8093,0.8125569343065694,0.8153,23.2,23.41751824817518,23.6,4,44.3775,44.4125,0.035000000000003695,0.03249999999999886,0.030000000000001137,17.0,23.65,30.57,17.74,0.5251,0.731,0.2983,21.32,0.0,4.99,2
2019-06-10,0.745,0.7753507246376812,0.8408,0.7991,0.8145231884057971,0.8526,0.7792,0.7945398550724638,0.8387,0.7241,0.74815,0.8174,0.8314,0.8381826086956522,0.8495,0.8093,0.8125644927536232,0.8153,23.2,23.70144927536232,24.2,4,44.4075,44.4425,0.035000000000003695,0.030000000000001137,0.030000000000001137,26.59999999999991,24.09,29.84,17.02,0.46130000000000004,0.889,0.2034,29.2,0.0,6.49,2
2019-06-11,0.7443,0.776470895522388,0.8381,0.8013,0.8163373134328359,0.8526,0.7813,0.7946962686567164,0.8415,0.7304,0.7512850746268657,0.8188,0.8342,0.840215671641791,0.8502,0.8098,0.8126440298507462,0.8149,23.4,23.83283582089552,24.2,4,44.4425,44.485,0.042499999999996874,0.035000000000003695,0.042499999999996874,17.59999999999991,20.59,27.05,14.89,0.705,0.914,0.4905,27.92,0.0,5.22,2
2019-06-12,0.7524,0.778791791044776,0.8383,0.8031,0.8158194029850746,0.8518,0.7801,0.7925059701492537,0.8385,0.7351,0.7522671641791044,0.8197,0.8363,0.8425985074626865,0.8539,0.81,0.8138111940298508,0.8167,23.0,23.464179104477612,24.0,4,44.48,44.5125,0.03250000000000597,0.037499999999994316,0.02750000000000341,28.0,19.79,24.85,13.95,0.6464,0.8759999999999999,0.342,29.6,0.0,5.41,2
2019-06-13,0.7519,0.7741766423357664,0.8292,0.8023,0.8141262773722628,0.8528,0.7777,0.7901824817518248,0.8373,0.7323,0.7488510948905109,0.816,0.8372,0.8427868613138686,0.853,0.8109,0.8144620437956205,0.8172,23.0,23.245255474452556,23.4,4,44.4925,44.545,0.05250000000000199,0.012500000000002842,0.03249999999999886,22.0,22.0,26.38,17.68,0.6431999999999999,0.898,0.4155,27.71,0.0,5.47,2
2019-06-14,0.7141,0.7382357664233576,0.7572,0.7803,0.7946744525547446,0.8067,0.752,0.7675627737226277,0.781,0.6866,0.7131211678832117,0.7346,0.8304,0.8353321167883212,0.8411,0.8114,0.8124883211678833,0.8144,23.0,23.306569343065693,23.6,4,44.4975,44.5625,0.06499999999999773,0.005000000000002558,0.017499999999998295,0.40000000000009095,23.91,31.57,18.69,0.5514,0.8109999999999999,0.2796,25.42,0.2,5.58,2
2019-06-15,0.6997,0.7433080882352942,0.8282,0.7714,0.7997558823529411,0.8459,0.7482,0.777489705882353,0.837,0.6845,0.7262698529411765,0.8129,0.8297,0.8382125,0.8488,0.8098,0.8124308823529411,0.8149,23.2,23.701470588235296,24.2,4,44.5175,44.555,0.03750000000000142,0.01999999999999602,-0.007500000000000284,27.199999999999818,24.83,31.84,17.02,0.33030000000000004,0.777,0.1759,30.64,0.0,7.09,2
2019-06-16,0.7055,0.7437729927007299,0.8249,0.7864,0.8059131386861313,0.8479,0.7674,0.7865722627737226,0.8408,0.7163,0.7436846715328467,0.8192,0.8384,0.8464912408759124,0.8595,0.8109,0.8142518248175182,0.817,23.4,23.867153284671534,24.2,4,44.5475,44.6,0.05250000000000199,0.030000000000001137,0.045000000000001705,25.59999999999991,21.08,25.45,15.09,0.6282,0.87,0.41869999999999996,21.17,0.0,4.28,2
2019-06-17,0.7124,0.7459222222222223,0.8257,0.7882,0.8050103703703704,0.8452,0.771,0.7854281481481481,0.8413,0.7236,0.7433155555555555,0.8199,0.8428,0.8494118518518519,0.8628,0.8121,0.8164614814814816,0.8198,23.2,23.780740740740743,24.4,4,44.5675,44.625,0.05749999999999744,0.020000000000003126,0.02499999999999858,28.40000000000009,22.48,31.17,14.62,0.5738,0.873,0.2462,30.18,0.0,6.21,2
2019-06-18,0.7096,0.7418411764705882,0.8236,0.7855,0.8036816176470589,0.8454,0.7677,0.7847573529411765,0.8406,0.7173,0.741572794117647,0.8213,0.8435,0.8501433823529412,0.8632,0.8144,0.8186977941176471,0.8221,23.6,24.073529411764707,24.4,4,44.585,44.6475,0.0625,0.017499999999998295,0.022500000000000853,25.200000000000273,22.57,29.84,14.22,0.5922999999999999,0.898,0.3037,30.14,0.0,5.9,2
2019-06-19,0.7098,0.7386955882352941,0.8279,0.7864,0.8045551470588235,0.8479,0.7698,0.785897794117647,0.8434,0.7199,0.7419566176470588,0.822,0.8442,0.8506022058823529,0.8632,0.8163,0.8205485294117647,0.8237,24.0,24.44264705882353,25.2,4,44.5875,44.6675,0.0799999999999983,0.0024999999999977263,0.01999999999999602,24.59999999999991,25.72,34.83,17.42,0.5332,0.9109999999999999,0.20929999999999999,29.75,0.0,6.55,2
2019-06-20,0.7025,0.7338629629629629,0.8203,0.7855,0.8052081481481482,0.8484,0.7691,0.7873437037037037,0.8443,0.7161,0.7425622222222222,0.8202,0.8446,0.8506585185185185,0.8593,0.8184,0.8215637037037037,0.8244,24.6,25.019259259259258,25.4,4,44.645,44.685,0.03999999999999915,0.05750000000000455,0.0175000000000054,22.799999999999727,23.37,29.44,17.55,0.6858,0.914,0.4422,29.38,0.0,5.82,2
2019-06-21,0.7053,0.7356102189781022,0.8147,0.7887,0.8067065693430657,0.8496,0.7745,0.7903116788321168,0.8464,0.7285,0.7481890510948905,0.8223,0.8472,0.8530321167883211,0.863,0.8191,0.8229532846715328,0.826,25.0,25.264233576642333,25.6,4,44.665,44.725,0.060000000000002274,0.01999999999999602,0.03999999999999915,25.200000000000273,23.39,29.7,18.36,0.721,0.925,0.4903,27.2,0.0,5.35,2
2019-06-22,0.7081,0.7362286764705882,0.816,0.7902,0.8077933823529412,0.8494,0.7761,0.7905051470588236,0.8469,0.729,0.7487485294117647,0.8249,0.8488,0.8547720588235294,0.866,0.8204,0.8242867647058824,0.8272,25.2,25.408823529411762,25.6,4,44.6975,44.76,0.0625,0.03249999999999886,0.03499999999999659,23.799999999999727,23.35,28.9,17.96,0.703,0.909,0.4422,29.1,0.0,5.64,2
2019-06-23,0.706,0.7331485074626866,0.8018,0.7904,0.8076059701492537,0.8484,0.7752,0.7908671641791045,0.8448,0.7297,0.7482276119402985,0.8181,0.8497,0.8552694029850746,0.8649,0.8214,0.8256097014925373,0.8286,25.2,25.401492537313434,25.6,4,44.7125,44.7825,0.07000000000000028,0.015000000000000568,0.022500000000000853,17.600000000000364,23.29,29.7,15.08,0.6469,0.9209999999999999,0.38189999999999996,29.36,0.0,5.82,2
2019-06-24,0.7002,0.7295044117647058,0.8003,0.7867,0.8064580882352942,0.8474,0.7728,0.7900066176470588,0.8452,0.7227,0.7436933823529412,0.8183,0.8495,0.8551669117647059,0.8702,0.8228,0.8268220588235294,0.8302,25.0,25.33529411764706,25.6,4,44.7225,44.77,0.04750000000000654,0.00999999999999801,-0.012499999999995737,20.799999999999727,24.44,30.37,16.55,0.5550999999999999,0.9109999999999999,0.37929999999999997,29.17,0.0,5.78,2
2019-06-25,0.703,0.7321656488549618,0.7983,0.7899,0.8091809160305344,0.8494,0.7768,0.7939259541984733,0.8476,0.7227,0.7450916030534351,0.819,0.8483,0.85416106870229,0.8651,0.8235,0.8273282442748091,0.8302,25.4,25.693129770992368,26.2,4,44.7575,44.8025,0.045000000000001705,0.035000000000003695,0.03249999999999886,17.200000000000273,24.36,30.97,17.35,0.691,0.8959999999999999,0.45020000000000004,29.0,0.0,5.8,2
2019-06-26,0.7088,0.735122794117647,0.7998,0.7941,0.8120566176470588,0.8523,0.7803,0.7965066176470588,0.8499,0.7269,0.7485764705882353,0.8199,0.8486,0.8551345588235294,0.8667,0.8244,0.8293477941176471,0.8335,26.0,26.23676470588235,26.6,4,44.7725,44.8325,0.060000000000002274,0.015000000000000568,0.030000000000001137,22.399999999999636,25.96,32.83,19.68,0.6953,0.903,0.42869999999999997,28.21,0.0,5.98,2
2019-06-27,0.7032,0.7283738805970149,0.8016,0.7954,0.8111261194029851,0.8533,0.7799,0.7922679104477611,0.842,0.7241,0.743344776119403,0.8026,0.849,0.8545373134328358,0.8607,0.8265,0.8303328358208956,0.8335,26.4,26.586567164179105,27.0,4,44.7375,44.84,0.10250000000000625,-0.035000000000003695,0.007500000000000284,24.200000000000273,27.56,33.85,21.02,0.5267000000000001,0.84,0.2849,26.2,0.0,6.55,2
2019-06-28,0.6959,0.7377105263157895,0.8039,0.7909,0.8176744360902255,0.8613,0.7745,0.7941834586466165,0.8457,0.7163,0.7414406015037593,0.7813,0.8504,0.8576436090225563,0.8679,0.8279,0.8319669172932331,0.8372,26.4,26.769924812030077,27.4,4,44.77,44.845,0.07499999999999574,0.03250000000000597,0.0049999999999954525,43.59999999999991,27.79,35.83,20.62,0.49,0.7070000000000001,0.2401,29.01,0.0,6.67,2
2019-06-29,0.7235,0.7578051851851852,0.801,0.8122,0.8339807407407408,0.8598,0.7932,0.8190392592592592,0.8605,0.7524,0.7740229629629629,0.8284,0.86,0.8657288888888889,0.8723,0.8321,0.8363133333333334,0.8404,26.6,27.115555555555556,27.6,4,44.79,44.8675,0.07750000000000057,0.01999999999999602,0.022500000000000853,44.80000000000018,28.0,36.63,19.28,0.4797,0.79,0.2146,29.8,0.0,6.76,2
2019-06-30,0.725,0.7617751824817519,0.8206,0.811,0.8328445255474453,0.8583,0.793,0.8217058394160585,0.8633,0.7583,0.7830766423357663,0.8385,0.8623,0.8674554744525547,0.8749,0.8342,0.8381021897810219,0.8425,27.0,27.316788321167884,27.6,4,44.8025,44.895,0.09250000000000114,0.012500000000002842,0.02750000000000341,46.19999999999982,27.56,36.17,17.76,0.45899999999999996,0.7509999999999999,0.1819,29.56,0.0,6.69,2
2019-07-01,0.7248,0.7518426470588235,0.8028,0.8082,0.8235676470588236,0.8518,0.7956,0.8115713235294117,0.8537,0.7595,0.7779205882352942,0.8258,0.8614,0.8649823529411765,0.8707,0.8349,0.8374036764705882,0.8395,27.0,27.35735294117647,27.6,4,44.875,44.915,0.03999999999999915,0.07249999999999801,0.01999999999999602,20.199999999999818,26.15,32.36,19.81,0.6424,0.8740000000000001,0.4422,27.28,0.0,5.81,2
2019-07-02,0.7172,0.7391111111111112,0.8153,0.8016,0.8126977777777779,0.8516,0.7869,0.7999333333333334,0.8542,0.756,0.7688866666666667,0.8307,0.8581,0.8617037037037036,0.8676,0.8314,0.8339474074074074,0.8356,27.2,27.362962962962964,27.6,4,44.89,44.96,0.07000000000000028,0.015000000000000568,0.045000000000001705,19.0,25.65,30.5,21.62,0.743,0.9129999999999999,0.5084000000000001,23.67,0.0,5.08,2
2019-07-03,0.7098,0.7334597014925373,0.8074,0.7934,0.8076753731343284,0.8471,0.7817,0.7938373134328358,0.8506,0.7517,0.765320895522388,0.823,0.8572,0.8611462686567165,0.8669,0.8295,0.8323044776119404,0.8344,26.6,27.008955223880594,27.4,4,44.8875,44.96,0.07249999999999801,-0.0024999999999977263,0.0,19.200000000000273,25.52,32.17,18.89,0.6085,0.9059999999999999,0.33649999999999997,29.06,0.0,6.2,2
2019-07-04,0.7027,0.7273430656934307,0.797,0.7894,0.8053255474452554,0.8449,0.7789,0.792641605839416,0.845,0.7473,0.7626350364963503,0.8249,0.8579,0.8624576642335766,0.8702,0.8284,0.8314554744525547,0.8339,26.4,26.88905109489051,27.2,4,44.9075,44.965,0.05750000000000455,0.01999999999999602,0.005000000000002558,21.799999999999727,25.84,31.57,19.01,0.6294,0.897,0.3693,27.1,0.0,5.87,2
2019-07-05,0.705,0.7413227941176471,0.8036,0.7914,0.8144764705882352,0.8538,0.781,0.7987455882352942,0.846,0.7426,0.7650088235294118,0.8174,0.8586,0.8647683823529412,0.8758,0.8272,0.8313183823529412,0.8377,26.6,27.204411764705885,28.0,4,44.94,44.9925,0.05250000000000199,0.03249999999999886,0.027499999999996305,44.80000000000018,26.69,32.9,20.28,0.7020000000000001,0.9179999999999999,0.4461,27.07,0.0,5.74,2
2019-07-06,0.7324,0.7620255474452554,0.8028,0.8095,0.827907299270073,0.8543,0.797,0.8183131386861314,0.8586,0.7623,0.7836861313868613,0.8192,0.8646,0.8687445255474453,0.8732,0.8311,0.835,0.8381,27.4,27.808759124087594,28.4,4,44.955,45.025,0.07000000000000028,0.015000000000000568,0.03249999999999886,49.19999999999982,28.05,35.23,21.96,0.6822,0.9,0.3892,20.48,0.0,5.05,2
2019-07-07,0.7332,0.7656684615384616,0.8077,0.8087,0.8284084615384616,0.8568,0.7956,0.8193361538461539,0.8612,0.7599,0.7861992307692308,0.8349,0.8642,0.8682469230769231,0.8749,0.8328,0.8363223076923078,0.84,28.0,28.223076923076924,28.6,4,44.955,45.035,0.0799999999999983,0.0,0.00999999999999801,48.40000000000009,29.83,39.83,24.68,0.5677,0.792,0.1966,18.68,0.0,5.74,2
2019-07-08,0.7324,0.7586999999999999,0.801,0.8008,0.8203666666666666,0.8506,0.7838,0.8065356589147287,0.8513,0.7595,0.7792775193798449,0.8265,0.8642,0.8673410852713178,0.8723,0.8335,0.8361596899224806,0.8384,28.0,28.170542635658915,28.6,4,45.0225,45.065,0.042499999999996874,0.06750000000000256,0.030000000000001137,18.800000000000182,25.4,29.45,20.88,0.7509999999999999,0.922,0.4771,15.31,0.0,3.85,2
2019-07-09,0.7136,0.738581679389313,0.8006,0.7936,0.8047312977099236,0.8427,0.7773,0.7881152671755725,0.8363,0.741,0.7565763358778627,0.7904,0.8609,0.86426106870229,0.8681,0.8309,0.8335610687022901,0.8356,26.6,27.26412213740458,28.0,4,44.975,45.0625,0.08749999999999858,-0.04749999999999943,-0.0024999999999977263,16.799999999999727,27.14,35.36,20.01,0.4799,0.927,0.17190000000000003,29.21,0.0,6.68,2
2019-07-10,0.706,0.7497098360655738,0.8117,0.7862,0.8128122950819672,0.8501,0.7733,0.7994065573770492,0.852,0.7388,0.767055737704918,0.8314,0.8609,0.8664590163934426,0.8767,0.8288,0.8323491803278689,0.8365,27.0,27.30327868852459,27.6,4,45.0025,45.06,0.05750000000000455,0.027499999999996305,-0.0024999999999977263,46.59999999999991,25.66,31.9,19.43,0.6314,0.873,0.3525,28.51,0.0,6.03,2
2019-07-11,0.7268,0.7637888059701493,0.8099,0.7986,0.8204865671641791,0.8526,0.7777,0.804426119402985,0.8509,0.7442,0.7724388059701492,0.8077,0.866,0.8707955223880597,0.8772,0.8302,0.8340470149253731,0.8377,27.0,27.437313432835822,28.0,4,44.9925,45.065,0.07249999999999801,-0.00999999999999801,0.0049999999999954525,40.40000000000009,26.77,34.63,19.15,0.5453,0.865,0.2675,27.95,0.0,6.13,2
2019-07-12,0.7336,0.7676529850746269,0.8046,0.7998,0.8234858208955224,0.8489,0.7782,0.8092947761194029,0.8474,0.7466,0.7781417910447761,0.83,0.8697,0.8745805970149253,0.8814,0.8316,0.8356179104477612,0.8393,27.2,27.64776119402985,28.2,4,44.98,45.065,0.08500000000000085,-0.012500000000002842,0.0,44.19999999999982,28.1,37.37,20.15,0.4325,0.6564,0.222,26.3,0.0,6.17,2
2019-07-13,0.74,0.7692510948905109,0.8013,0.8008,0.8217525547445256,0.8461,0.7792,0.8043430656934306,0.845,0.7524,0.773558394160584,0.8141,0.8721,0.8761613138686131,0.8809,0.8332,0.8364350364963503,0.8397,27.4,27.84087591240876,28.2,4,45.0175,45.075,0.05750000000000455,0.03750000000000142,0.010000000000005116,39.20000000000027,28.03,34.49,23.54,0.5523,0.885,0.2944,21.2,0.0,5.36,2
2019-07-14,0.7364,0.768543795620438,0.8061,0.8021,0.8219948905109489,0.8521,0.7796,0.8048248175182482,0.8481,0.7419,0.767521897810219,0.8012,0.8744,0.8787,0.8837,0.8339,0.8376306569343065,0.8407,27.6,27.959124087591242,28.4,4,45.0,45.095,0.09499999999999886,-0.017499999999998295,0.01999999999999602,47.19999999999982,28.46,36.9,22.22,0.5838,0.9059999999999999,0.1973,28.25,0.0,7.39,2
2019-07-15,0.7362,0.7567544,0.7899,0.8031,0.8161735999999999,0.8442,0.7817,0.7989064,0.8377,0.7515,0.7708264,0.7848,0.8774,0.8818328,0.8869,0.8344,0.8384896,0.8421,28.0,28.2512,28.6,4,45.0,45.11,0.10999999999999943,0.0,0.015000000000000568,42.0,27.94,39.29,21.62,0.6559,0.909,0.1972,23.89,0.0,6.44,2
2019-07-16,0.7273,0.7482919708029198,0.7848,0.7954,0.808729197080292,0.8355,0.7775,0.7876591240875912,0.8117,0.7543,0.7671700729927007,0.7815,0.8821,0.8856649635036496,0.8895,0.8358,0.8388795620437957,0.8416,28.2,28.43065693430657,28.6,4,45.0525,45.16,0.1074999999999946,0.05250000000000199,0.04999999999999716,43.0,26.73,31.57,22.22,0.6779000000000001,0.917,0.44079999999999997,26.68,0.0,5.81,2
2019-07-17,0.7276,0.758763503649635,0.8079,0.7964,0.8157897810218978,0.8496,0.7827,0.8034956204379562,0.8499,0.7595,0.7728795620437956,0.7923,0.8846,0.887707299270073,0.8902,0.8356,0.8385992700729926,0.8407,27.6,28.11970802919708,28.6,4,45.04,45.1175,0.07750000000000057,-0.012500000000002842,-0.042499999999996874,45.80000000000018,26.17,32.11,19.95,0.5871,0.8490000000000001,0.3318,27.97,0.0,6.0,2
2019-07-18,0.739,0.7731674074074074,0.813,0.7988,0.8222207407407407,0.8476,0.7834,0.8133385185185186,0.8492,0.7745,0.79198,0.8422,0.8853,0.8893081481481482,0.896,0.8346,0.8379562962962963,0.8409,27.4,27.92888888888889,28.4,4,45.0425,45.1275,0.08500000000000085,0.0024999999999977263,0.00999999999999801,42.40000000000009,26.09,33.1,20.01,0.6372,0.9059999999999999,0.2963,27.56,0.0,5.88,2
2019-07-19,0.7417,0.7755559701492537,0.8099,0.7946,0.8193746268656716,0.8432,0.7707,0.8043082089552238,0.8417,0.7552,0.7893417910447761,0.8319,0.8869,0.8907111940298508,0.8958,0.8344,0.8383007462686567,0.8416,27.4,27.95074626865672,28.4,4,45.04,45.135,0.09499999999999886,-0.0024999999999977263,0.007500000000000284,34.59999999999991,26.52,33.64,19.54,0.6137,0.8540000000000001,0.23079999999999998,27.9,0.0,6.39,2
2019-07-20,0.7433,0.7758067164179104,0.8074,0.7924,0.8165,0.8414,0.7674,0.7988216417910449,0.8368,0.7475,0.7766126865671642,0.8143,0.8846,0.8879410447761193,0.8907,0.8351,0.838644776119403,0.8418,27.4,27.87910447761194,28.2,4,45.045,45.125,0.0799999999999983,0.005000000000002558,-0.00999999999999801,53.0,27.53,33.43,21.29,0.4985,0.6966,0.3184,25.63,0.0,6.11,2
2019-07-21,0.739,0.7740824427480916,0.8097,0.7914,0.8152030534351146,0.8417,0.7667,0.7972374045801527,0.8368,0.748,0.7727458015267175,0.8056,0.8837,0.8875129770992367,0.8923,0.836,0.8392083969465649,0.8421,27.4,27.861068702290076,28.2,4,45.0275,45.1375,0.10999999999999943,-0.017499999999998295,0.012500000000002842,40.79999999999973,28.31,35.7,20.95,0.47229999999999994,0.737,0.1618,26.58,0.0,6.79,2
2019-07-22,0.7499,0.7768417910447761,0.8097,0.7974,0.8157597014925374,0.8444,0.7747,0.7941134328358208,0.8249,0.7524,0.771489552238806,0.7815,0.8844,0.8898358208955224,0.8976,0.8358,0.8404514925373133,0.847,27.6,27.967164179104476,28.2,4,45.055,45.1525,0.0975000000000037,0.027499999999996305,0.015000000000000568,67.40000000000055,27.93,34.1,21.42,0.4757,0.727,0.2207,26.81,0.0,6.59,2
2019-07-23,0.7552,0.7855637037037038,0.8125,0.8035,0.8244585185185186,0.8439,0.7827,0.804462962962963,0.8396,0.7695,0.7837511111111111,0.804,0.8892,0.8952222222222223,0.9018,0.8374,0.842685925925926,0.8483,27.4,27.90074074074074,28.2,4,45.0675,45.1575,0.0899999999999963,0.012500000000002842,0.0049999999999954525,78.19999999999982,28.42,36.36,20.82,0.3914,0.6584,0.17120000000000002,27.17,0.0,6.43,2
2019-07-24,0.7303,0.761877037037037,0.7955,0.784,0.8000762962962963,0.8194,0.7613,0.7799148148148148,0.804,0.7569,0.7751725925925926,0.7902,0.8916,0.8945377777777779,0.8979,0.8381,0.8405585185185185,0.8442,27.6,28.03111111111111,28.4,4,45.09,45.1625,0.07249999999999801,0.022500000000000853,0.005000000000002558,48.0,28.27,35.49,20.88,0.4239,0.784,0.1812,27.17,0.0,6.33,2
2019-07-25,0.7228,0.7599139705882353,0.8049,0.7778,0.7951610294117648,0.8395,0.7543,0.7651441176470588,0.7923,0.7557,0.7690455882352941,0.7794,0.8904,0.8937352941176471,0.8958,0.8351,0.8381176470588235,0.84,27.6,28.113235294117647,28.4,4,45.1125,45.1725,0.060000000000002274,0.022499999999993747,0.00999999999999801,47.19999999999982,27.94,35.09,21.29,0.4984,0.895,0.2608,26.99,0.0,6.18,2
2019-07-26,0.742,0.7732749999999999,0.8155,0.7959,0.8150946969696969,0.8444,0.7726,0.7898409090909091,0.834,0.7691,0.7786621212121212,0.7986,0.89,0.892578787878788,0.8955,0.8332,0.8362136363636363,0.8386,28.0,28.339393939393936,29.0,4,45.145,45.2025,0.05749999999999744,0.03250000000000597,0.030000000000001137,48.600000000000364,28.05,35.84,20.48,0.6076,0.9179999999999999,0.2802,23.99,0.0,5.47,2
2019-07-27,0.7339,0.7706696296296297,0.8125,0.7899,0.8125281481481481,0.8434,0.7663,0.7868259259259259,0.8099,0.7583,0.7755377777777778,0.789,0.8886,0.8914318518518518,0.8932,0.8325,0.8354777777777778,0.8377,28.0,28.494814814814816,29.0,4,45.11,45.195,0.08500000000000085,-0.035000000000003695,-0.007500000000000284,46.399999999999636,30.94,35.57,25.28,0.2487,0.46,0.1465,25.03,0.0,8.27,2
2019-07-28,0.7375,0.7707117647058823,0.8185,0.7932,0.8147426470588236,0.8474,0.7714,0.7909639705882353,0.8415,0.7642,0.7739529411764705,0.7876,0.8883,0.891185294117647,0.8939,0.8316,0.8343147058823529,0.836,28.0,28.38235294117647,28.6,4,45.145,45.2025,0.05749999999999744,0.035000000000003695,0.007500000000000284,36.19999999999982,27.39,33.03,20.95,0.5155,0.9079999999999999,0.2528,26.13,0.0,5.93,2
2019-07-29,0.7547,0.7856985294117648,0.8284,0.8001,0.8231860294117647,0.8511,0.7808,0.8092441176470588,0.8474,0.7845,0.798925,0.8286,0.8886,0.8922860294117647,0.8976,0.83,0.8332132352941177,0.8365,28.0,28.427941176470586,29.0,4,45.1675,45.2325,0.06500000000000483,0.022499999999993747,0.030000000000001137,47.0,26.61,33.36,20.21,0.6529,0.914,0.34979999999999994,26.98,0.0,5.75,2
2019-07-30,0.7631,0.7902698529411765,0.8292,0.8011,0.8229897058823529,0.8476,0.7785,0.7997963235294118,0.8448,0.7874,0.8019963235294117,0.8485,0.8886,0.8910191176470589,0.8974,0.8295,0.832904411764706,0.8351,28.2,28.49411764705882,29.0,4,45.2025,45.255,0.05250000000000199,0.035000000000003695,0.022500000000000853,45.400000000000546,26.2,31.91,19.88,0.711,0.914,0.4,26.12,0.0,5.62,2
